track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
2KpCpk6HjXXLb7nnXoXA5O,0.884,0.191,140.077,0.243,0.0942,0.0,0.749,1,219320.0,-6.07,1,0.705
5Ua3GXyHwiSfpNTMjq6m2z,0.718,0.403,101.821,0.0978,0.032,0.0,0.607,4,213307.0,-4.095,1,0.551
0FuTx2s3YH1ppmtiM6l0zI,0.654,0.0838,95.921,0.0372,0.0545,0.0,0.623,0,220291.0,-5.675,0,0.401
042x9bsUBWW2fJgJ6fUh61,0.733,0.237,108.992,0.152,0.0933,2.23e-05,0.713,6,196307.0,-6.431,1,0.502
50PWlIBU7PlGGwzgN8TiFJ,0.449,0.107,129.889,0.0451,0.477,0.0,0.668,0,205280.0,-7.897,1,0.154
2q6tgiA9tpb6DMguABwCWE,0.264,0.132,119.93,0.0322,0.922,0.0,0.422,8,269560.0,-7.064,1,0.331
0L87MffumRNWrY2SNUFcvs,0.653,0.065,114.033,0.0327,0.0983,0.000213,0.741,10,255160.0,-6.8,1,0.81
6i759FCuKx713ZnYjtpQGU,0.424,0.205,76.76,0.2,0.291,0.0,0.667,1,206027.0,-8.313,1,0.594
2jyjhRf6DVbMPU5zxagN2h,0.538,0.104,75.089,0.0572,0.385,0.0,0.509,7,252867.0,-7.335,1,0.244
5Db9VIdDsN5yu3Eu7CT0i4,0.419,0.11,85.014,0.0389,0.568,0.000217,0.479,0,172724.0,-6.517,1,0.186
7IWkJwX9C0J7tHurTD7ViL,0.594,0.0925,143.86,0.0486,0.348,0.0,0.381,3,290907.0,-5.97,1,0.273
7Kq16WtEJzdRSNQgdXsn7Y,0.764,0.185,88.867,0.142,0.141,0.00358,0.672,3,192160.0,-5.109,0,0.763
75JFxkI2RXiU7L9VXzMkle,0.442,0.11,146.448,0.0243,0.727,1.71e-05,0.56,5,309600.0,-7.224,1,0.212
69uxyAqqPIsUyTO8txoP2M,0.924,0.149,111.995,0.0359,0.00205,0.000173,0.638,7,263787.0,-3.887,1,0.529
6yr8GiTHWvFfi4o6Q5ebdT,0.851,0.0784,171.411,0.197,0.0748,0.0,0.551,1,297893.0,-3.277,1,0.1
494OU6M7NOf4ICYb4zWCf5,0.788,0.0863,120.076,0.0334,0.0591,0.0,0.748,1,235493.0,-7.055,1,0.884
7KxhSJOYiqCDclXDBNlFSZ,0.887,0.0974,120.022,0.039,0.00861,5.12e-05,0.752,10,217907.0,-5.449,0,0.375
7oK9VyNzrYvRFo7nQEYkWN,0.936,0.0926,148.112,0.0917,0.00108,0.0,0.33,1,222587.0,-3.66,1,0.234
3pXF1nA74528Edde4of9CC,0.356,0.0963,97.001,0.196,0.222,0.0,0.765,11,198293.0,-5.556,0,0.19
0IqKeD8ZSP72KbGYyzEcAs,0.664,0.116,128.945,0.0464,0.634,0.0,0.566,4,241688.0,-5.303,0,0.437
6cAKeFFYW2aClZSUyvqAEW,0.745,0.0981,95.472,0.0377,0.221,0.0,0.433,8,193447.0,-4.632,1,0.588
34i4yxPrHWquuR4kjiivFO,0.593,0.209,116.995,0.0582,0.201,0.000529,0.674,11,233077.0,-6.47,0,0.464
3pjUyVbFmM96tYhSaKJwTt,0.519,0.0936,107.401,0.251,0.642,0.00116,0.58,11,331480.0,-10.653,0,0.242
6t2ubAB4iSYOuIpRAOGd4t,0.854,0.179,105.078,0.0523,0.0729,1.63e-06,0.786,2,157165.0,-4.247,1,0.687
5hTpBe8h35rJ67eAWHQsJx,0.323,0.205,120.036,0.506,0.176,0.0,0.941,10,209640.0,-10.307,1,0.662
05Z7jet4VDNVgNQWcYHnrk,0.576,0.0869,142.096,0.0829,0.0556,0.0,0.762,1,220813.0,-4.951,0,0.316
1yNyoWWWikbLhwIGWjZuDW,0.775,0.326,144.945,0.0366,0.00251,0.0,0.563,8,197793.0,-6.433,1,0.458
43jBqV3j3Xi1g6wO0bhIMd,0.57,0.196,107.059,0.188,0.273,0.0,0.781,11,193181.0,-5.874,0,0.858
5GFDrUTLGJix84sNhjCG0g,0.394,0.131,120.058,0.492,0.303,0.0,0.945,10,209747.0,-8.571,1,0.743
1CUVN2kn7mW5FjkqXTR2W1,0.819,0.277,117.986,0.0487,0.372,0.0,0.742,1,196613.0,-5.307,1,0.709
3TRFq09DUgYj1mug6RRqJW,0.846,0.0666,82.232,0.195,0.0948,0.0,0.405,6,248337.0,-3.57,1,0.602
5v9N8Rx3QsFvr50cxyQcA3,0.771,0.27,88.835,0.14,0.126,0.00449,0.665,1,192160.0,-5.124,0,0.732
6C7RJEIUDqKkJRZVWdkfkH,0.726,0.318,103.98,0.155,0.00728,0.0,0.625,10,311867.0,-7.731,0,0.483
7qiZfU4dY1lWllzX7mPBI3,0.652,0.0931,95.977,0.0802,0.581,0.0,0.825,1,233713.0,-3.183,0,0.931
6PCUP3dWmTjcTtXY02oFdT,0.834,0.14,135.007,0.0989,0.0232,1.14e-05,0.461,2,261154.0,-4.868,1,0.471
0Zx8khUcEfCFK2AEoIhC92,0.703,0.256,122.381,0.0753,0.222,0.0,0.657,1,214693.0,-3.402,1,0.338
1VdZ0vKfR5jneCmWIUAMxK,0.289,0.18,84.996,0.0367,0.669,0.0,0.642,9,258373.0,-9.918,1,0.407
728zbo72kOoYdGR3AhNsyF,0.721,0.231,130.08,0.0304,0.296,6.41e-05,0.627,0,238373.0,-7.782,0,0.383
7ynCQo1KpBOyTdTdAnjSLZ,0.883,0.072,127.962,0.0353,0.00151,0.0926,0.664,10,252080.0,-3.406,0,0.381
3B7udSGy2PfgoCniMSb523,0.0571,0.0736,76.01,0.034,0.55,0.0,0.642,10,300840.0,-20.252,0,0.229
2Cth0v1xri32oZ799rL3rl,0.636,0.879,87.692,0.262,0.124,0.0,0.442,1,199957.0,-4.219,0,0.251
6gTJaPuj8DT8RjuDJyBgzP,0.608,0.635,95.049,0.0659,0.0113,0.0,0.806,1,219840.0,-7.008,1,0.849
0SuG9kyzGRpDqrCWtgD6Lq,0.328,0.112,116.068,0.0461,0.694,0.0,0.526,1,526387.0,-9.864,1,0.11
2nAAFnHiXRdWhsqoeqhhnr,0.254,0.088,176.602,0.0369,0.913,1.81e-06,0.251,2,269613.0,-7.552,1,0.17
6vSwxzO2Qf4BinHSXRwZJe,0.346,0.105,121.876,0.0376,0.697,1.07e-05,0.53,8,241347.0,-10.497,1,0.359
0Fv5N0cHBsl4bzCbollCAS,0.53,0.164,75.515,0.293,0.0541,0.0,0.789,2,142907.0,-6.2,1,0.367
0vbbhcA6okLzvsy6WSTlLg,0.747,0.185,122.531,0.0428,0.141,0.0,0.669,6,242440.0,-7.108,1,0.483
3BY2mafsbsoKGqS380Xnuz,0.82,0.183,88.997,0.0623,0.125,2.1e-05,0.761,1,211627.0,-4.003,1,0.619
0Tel1fmuCxEFV6wBLXsEdk,0.227,0.0248,74.993,0.0498,0.64,0.00469,0.589,2,280853.0,-16.67,1,0.182
00lNx0OcTJrS3MKHcB80HY,0.669,0.185,124.007,0.138,0.163,0.0,0.876,11,213947.0,-6.054,0,0.682
6A8dnC0xkiuWN4BshmTB2I,0.642,0.0929,105.885,0.0334,0.13,0.157,0.617,8,194013.0,-8.624,1,0.221
72jbDTw1piOOj770jWNeaG,0.658,0.0939,99.99,0.0304,0.0215,1.66e-06,0.653,2,221507.0,-6.428,1,0.219
33B2QbtAj8mbDpwvGTOnBt,0.709,0.21,119.982,0.0465,0.00224,0.00224,0.774,8,250000.0,-6.166,1,0.565
5CPqOpKSk0QcJ3dGdaWcRB,0.669,0.109,125.051,0.0348,0.0522,0.192,0.723,0,224133.0,-6.784,1,0.35
1uoL9GX45dTnmrWQ7Ii1Ft,0.731,0.123,131.973,0.0704,0.00308,4.02e-05,0.548,5,226800.0,-6.997,0,0.477
4hiUYb2nb6NlfTP9CD38Pe,0.764,0.221,123.972,0.036,0.00981,0.0,0.629,7,183710.0,-4.023,1,0.577
044qU7kwVZaDwzWnRsmVVL,0.543,0.107,126.001,0.0398,0.623,0.0706,0.752,1,233280.0,-9.483,1,0.282
1onfcprzpSGh2LqrBh17AA,0.591,0.0788,173.94,0.0543,0.494,0.511,0.523,1,200627.0,-8.772,1,0.195
661bbtA19xopO3lH0J4Qvr,0.423,0.127,119.345,0.0373,0.745,0.172,0.549,0,227467.0,-8.885,0,0.144
4O4xuKdvJvl7HpFlYGwudS,0.44,0.177,79.978,0.0327,0.468,0.502,0.623,8,249000.0,-10.934,1,0.511
53e5O0USYgSCv4md0CXpMY,0.417,0.106,134.762,0.0307,0.664,0.000425,0.54,10,253093.0,-11.048,0,0.281
5UCsGZSezdlGA1bY3QMgXG,0.313,0.106,84.975,0.0383,0.494,0.00027,0.277,9,246013.0,-9.413,0,0.0582
3qLwtC9jEWugjkzyZlYgeg,0.177,0.119,120.259,0.042,0.904,0.0615,0.253,6,235827.0,-17.696,1,0.0395
4aWmUDTfIPGksMNLV2rQP2,0.786,0.112,177.833,0.17,0.209,0.0,0.66,2,228200.0,-4.757,1,0.846
0WCEaydwN65cvwaW8aqptF,0.63,0.113,100.977,0.0582,0.096,0.0,0.76,1,203992.0,-6.752,1,0.502
3SGWp9fJCzgK0WcpcKSQdy,0.631,0.222,104.047,0.231,0.218,0.0,0.746,8,184840.0,-7.968,0,0.342
1lntL1cI2UIWlxjL5QiN8g,0.553,0.0788,179.629,0.0653,0.421,2.63e-06,0.38,7,189333.0,-6.621,1,0.384
7KOlJ92bu51cltsD9KU5I7,0.687,0.158,139.023,0.217,0.242,0.0,0.865,10,242407.0,-3.744,0,0.486
0zCfmceT1YvtZXGbR6Roht,0.752,0.647,125.797,0.058,0.018,3.73e-06,0.584,8,228173.0,-6.689,1,0.791
0LtVx5vsq9nfpGsWgjUin6,0.121,0.0885,106.032,0.0349,0.91,0.0,0.483,2,149720.0,-15.133,0,0.419
1sXUWdKx03aP9Gmzft58rt,0.427,0.0604,113.634,0.0777,0.368,0.0,0.683,8,176347.0,-6.827,1,0.426
2xbI8Vmyv3TkpTdywpPyNw,0.6,0.187,101.981,0.0438,0.114,0.0,0.638,1,245604.0,-5.84,0,0.0399
5tFep7dXGd7vEJ668wTPux,0.405,0.0707,139.976,0.225,0.119,0.000118,0.85,7,190312.0,-7.509,0,0.344
5qqabIl2vWzo9ApSC317sa,0.896,0.194,174.302,0.0407,0.000452,0.0,0.378,2,258773.0,-4.066,1,0.469
1crSsvtU9wZB15dIQXV2QH,0.461,0.1,94.038,0.0539,0.591,0.0409,0.85,6,265360.0,-9.018,0,0.628
3umS4y3uQDkqekNjVpiRUs,0.691,0.14,179.91,0.0432,0.243,0.0,0.683,8,219507.0,-5.535,1,0.732
6eIygPhGcBFKKcxlGTJlY0,0.336,0.132,183.345,0.0282,0.587,0.00274,0.444,0,213080.0,-7.778,1,0.392
0oiCeOPwm4zhwfyIpAE37y,0.583,0.0612,119.97,0.0288,0.623,0.000662,0.718,7,212320.0,-7.884,1,0.422
4WfjYOo0JxommRm1PyObJl,0.443,0.18,95.554,0.41,0.504,0.0,0.878,1,251309.0,-10.054,1,0.672
51lPx6ZCSalL2kvSrDUyJc,0.131,0.156,136.149,0.0316,0.983,0.00522,0.538,7,190013.0,-14.104,1,0.32
6HEIBHUirx1J0JkUD24szt,0.297,0.105,140.051,0.407,0.66,0.000111,0.8,0,139674.0,-13.1,0,0.213
6Ep6BzIOB9tz3P4sWqiiAB,0.777,0.671,136.249,0.059,0.119,7.87e-05,0.473,9,186813.0,-3.698,1,0.21
3a1lNhkSLSkpJE4MSHpDu9,0.812,0.212,123.071,0.0358,0.198,0.0,0.627,6,220293.0,-4.215,1,0.504
5q2JbCNi4FcnglgPfxcV65,0.869,0.0802,169.801,0.147,0.27,0.0,0.639,11,307910.0,-4.024,1,0.767
1wZqJM5FGDEl3FjHDxDyQd,0.347,0.087,84.987,0.0636,0.0511,2.43e-06,0.717,11,235477.0,-10.265,0,0.0589
0fg8CqpjdojMyXLNzM2PaJ,0.743,0.099,108.005,0.0681,0.105,2.12e-06,0.803,1,203180.0,-3.602,0,0.674
3ebXMykcMXOcLeJ9xZ17XH,0.54,0.261,137.972,0.0576,0.0895,0.0,0.584,1,220883.0,-7.786,0,0.195
54LGxQGf5LPXNGjtzDZ5IE,0.576,0.0458,82.055,0.146,0.085,0.0,0.726,0,166707.0,-7.341,1,0.783
76Y0gxtTxN0FyDCYh5qYQj,0.743,0.103,136.98,0.238,0.0646,1.19e-05,0.95,10,257546.0,-5.861,0,0.62
0jOfl1nZf6sVBTG08Q4brn,0.727,0.154,130.014,0.267,0.0962,0.0,0.852,1,232705.0,-4.851,1,0.496
4oLuMvGQ4WJfU2s4OM6nfE,0.7,0.139,132.996,0.243,0.0379,0.0,0.825,11,153558.0,-5.098,0,0.317
6p8NuHm8uCGnn2Dtbtf7zE,0.674,0.104,141.967,0.264,0.307,0.0,0.92,1,304041.0,-5.662,0,0.741
204U3zjm9kkzX25Pr4Rdld,0.685,0.176,121.977,0.0313,0.53,0.0,0.745,4,363934.0,-5.7,0,0.437
7sO0dVFCfixpLshm4daMH3,0.625,0.15,123.983,0.0542,0.293,0.0,0.786,6,248506.0,-4.194,1,0.216
5wihevBA7MO9PNYyWyTfkh,0.489,0.115,136.982,0.158,0.0477,0.0,0.907,8,211244.0,-5.79,1,0.253
3BoPOp7YNORLqMUjE5XAh9,0.768,0.172,142.022,0.0587,0.145,0.0,0.723,0,290794.0,-5.469,0,0.526
4AlrLQ2RMxOwz1gTTkb4vQ,0.785,0.128,123.012,0.232,0.162,0.0,0.862,8,274097.0,-3.571,1,0.372
3MzDvWYbRMAgkOFu5DhNvh,0.582,0.0744,89.99,0.0665,0.044,1.38e-05,0.669,9,218530.0,-7.419,1,0.492
5QxqypupYWHrY8IkGCSObQ,0.758,0.207,140.021,0.191,0.00625,0.0,0.836,8,294658.0,-5.217,1,0.551
3n58u3LOFw8mITLvfPvQBz,0.754,0.14,180.039,0.24,0.0213,1.33e-06,0.744,8,228662.0,-3.829,1,0.841
2webQDZmtGioeu3zUUi9We,0.747,0.38,91.06,0.0619,0.0293,0.0,0.766,1,208720.0,-3.95,0,0.856
2CvOqDpQIMw69cCzWqr5yr,0.712,0.051,78.454,0.1,0.273,0.0,0.422,11,261160.0,-5.907,0,0.471
7jltqRIyxLXBDNZ1QlmnBp,0.0842,0.0935,98.189,0.0561,0.953,0.0423,0.579,6,111240.0,-19.49,0,0.188
7xE4vKvjqUTtHyJ9zi0k1q,0.542,0.223,127.91,0.193,0.0915,1.18e-05,0.618,0,259613.0,-9.155,0,0.273
1R17cgUv6HeQFa78dzqb7s,0.188,0.145,97.382,0.0568,0.977,0.903,0.429,9,96893.0,-16.252,1,0.184
0BU7nIcCZxYSE0hYcc5oZz,0.706,0.112,147.067,0.0958,0.0237,0.0,0.665,8,196336.0,-6.859,0,0.632
152lZdxL1OR0ZMW6KquMif,0.449,0.0898,80.126,0.425,0.33,0.000162,0.736,1,219080.0,-11.462,0,0.326
1sl5tSzfK1JrcQIcA8rYDy,0.764,0.12,102.01,0.0939,0.368,0.0,0.65,4,192320.0,-5.219,1,0.704
5abwHwUhywLGNli5NDcEN7,0.87,0.0974,105.05,0.0494,0.0454,0.000731,0.62,8,170502.0,-5.174,1,0.428
0CcQNd8CINkwQfe1RDtGV6,0.787,0.14,124.982,0.108,0.0524,0.0,0.779,10,204347.0,-4.305,0,0.708
7mldq42yDuxiUNn08nvzHO,0.469,0.103,98.963,0.0326,0.463,1.04e-06,0.731,5,165387.0,-7.226,1,0.631
1MksGqIztTT6M9R1ErKVs8,0.768,0.342,124.719,0.386,0.608,1.05e-06,0.58,11,325840.0,-5.482,1,0.351
4atJ40xfasjdM9ZF3p07BV,0.809,0.242,125.285,0.269,0.36,0.0,0.529,8,230960.0,-6.554,1,0.136
0URaKGzNTtzKRtsJN1RkA9,0.608,0.108,84.932,0.0507,0.831,0.0,0.578,7,210507.0,-5.997,0,0.199
1jQsKN68yE94tMYml0wHMd,0.714,0.132,136.972,0.0768,0.147,0.0,0.745,1,213693.0,-6.729,1,0.554
1r0faljjM2b876iNoaDUh5,0.565,0.257,141.999,0.272,0.284,0.0,0.77,10,287320.0,-7.641,0,0.394
1u0MOgWF1bbylVxpJG2ZjB,0.611,0.113,142.187,0.143,0.388,0.0,0.611,8,271693.0,-8.751,1,0.38
3d9JucRI60arArgQXqtfjJ,0.72,0.347,115.987,0.0366,0.263,0.0,0.709,7,202314.0,-3.94,0,0.675
2pzuU8vLaG8W1P31X65ZP9,0.534,0.585,145.166,0.249,0.147,0.0,0.473,1,242307.0,-8.622,1,0.118
7yoe9vbbzakNAXwb1UaWLS,0.489,0.311,117.296,0.309,0.712,0.0,0.524,1,89867.0,-7.142,1,0.683
35k5ePiDMMdacA7jIF9RFY,0.808,0.407,95.375,0.134,0.862,0.000142,0.391,8,64093.0,-9.302,1,0.304
6zpXc7WJ3TqYWb02B6sKyF,0.644,0.313,89.349,0.112,0.296,0.0,0.379,10,292520.0,-7.933,0,0.144
5VlstKgCJPHDIMCQO4jHcQ,0.741,0.34,166.029,0.162,0.7,0.0,0.462,10,225067.0,-8.008,0,0.589
7M62jxrvr7UJdo6DchAFf3,0.674,0.262,136.114,0.268,0.293,0.0,0.714,5,208307.0,-7.135,0,0.388
1KT0xdIjm7t053xByACrrg,0.532,0.103,81.353,0.0266,0.126,0.0,0.512,6,227928.0,-6.821,1,0.283
6wV12xIUb8oFY7lBy4KuQe,0.729,0.077,111.937,0.0354,0.127,2.16e-05,0.737,5,212564.0,-6.817,0,0.436
4okba5wu9mMLXx79DXLKi3,0.859,0.317,176.018,0.0553,0.116,0.0,0.685,5,204520.0,-2.595,0,0.891
5P5cGNzqh6A353N3ShDK6Y,0.921,0.0831,118.99,0.0391,0.00305,3.65e-05,0.697,0,294573.0,-3.75,1,0.721
1QV6tiMFM6fSOKOGLMHYYg,0.806,0.121,118.999,0.0787,0.118,1.64e-06,0.851,4,237200.0,-4.62,1,0.787
5ou59ERA2f7ffyAxAcZyVz,0.861,0.357,124.988,0.0376,0.00145,0.0,0.616,1,182000.0,-5.464,0,0.68
0y1QJc3SJVPKJ1OvFmFqe6,0.505,0.104,163.255,0.117,0.579,0.000333,0.489,10,213707.0,-8.022,0,0.337
4bHsxqR3GMrXTxEPLuK5ue,0.748,0.447,118.852,0.0363,0.127,0.0,0.5,4,250987.0,-9.072,1,0.514
6520aj0B4FSKGVuKNsOCOi,0.801,0.146,189.798,0.165,0.0733,0.0,0.448,0,237734.0,-5.363,1,0.462
11Fo4dAH31K7UZHGqCkCmE,0.859,0.0947,114.87,0.166,0.336,0.0,0.654,0,191000.0,-4.321,1,0.704
3EfugazgSddQvzZpkof5I4,0.882,0.15,106.083,0.0863,0.127,0.0,0.698,4,200105.0,-3.078,0,0.445
6E39QsoWB7JjphPF9xCQSN,0.813,0.355,124.178,0.0828,0.109,0.000348,0.643,5,268813.0,-2.147,0,0.36
4nDfc6F2uVcc6wdG7kBzWO,0.515,0.132,86.21,0.0665,0.145,0.0,0.468,6,214760.0,-6.578,1,0.187
5H7CwzYZ60e7w69tX4ivQN,0.765,0.0297,100.021,0.0462,0.0514,0.00021,0.838,1,195988.0,-2.332,0,0.905
4WdCxlUyj3TCTBaJx5s9tF,0.783,0.244,150.0,0.117,0.222,7.5e-05,0.543,10,184320.0,-4.834,1,0.294
7FCfMXYTIiQ9b4hDYs4Iol,0.651,0.056,87.46,0.0499,0.117,1.32e-05,0.661,7,202915.0,-3.771,0,0.368
2oUuLLKS8WbF7ELJcwbqms,0.735,0.34,139.128,0.307,0.043,0.0,0.728,1,151041.0,-3.961,1,0.225
7abpmGpF7PGep2rDU68GBR,0.645,0.0569,98.972,0.081,0.0159,0.0228,0.839,9,241875.0,-6.084,0,0.64
6y2Kaz9QI01XBKJ8mTb7Pf,0.745,0.147,170.654,0.31,0.265,0.0,0.565,0,239627.0,-7.733,1,0.352
3UjJP4ludb74a29P5EHEIo,0.722,0.0889,135.118,0.0577,0.025,0.0,0.721,8,216467.0,-3.56,1,0.112
7KlTFTpy7dXLzr2NtLkvG6,0.946,0.923,110.024,0.126,0.00181,1.04e-06,0.594,8,231860.0,-3.408,1,0.665
2dqLk7ezV15LEJEwUmEbXB,0.362,0.125,169.998,0.273,0.684,0.00294,0.593,0,197773.0,-14.701,0,0.0522
3eze1OsZ1rqeXkKStNfTmi,0.397,0.0853,95.063,0.324,0.716,0.0,0.505,5,219683.0,-9.349,1,0.558
6m9qPYXmhge2QhBLfFKnVF,0.293,0.0936,180.297,0.0555,0.947,9.95e-06,0.461,6,257775.0,-9.52,1,0.531
02q0ZnV2L4XByzEvWZJqBC,0.846,0.13,106.992,0.0354,0.0063,1.68e-06,0.539,8,274097.0,-3.192,1,0.46
5fc6rQgAKiLutfUYWQ6QnJ,0.413,0.0765,137.02,0.0296,0.461,0.0,0.409,4,252320.0,-6.722,1,0.13
3ZLyt2ndLFBh148XRYjYYZ,0.544,0.0835,131.921,0.462,0.308,1.89e-06,0.531,0,203794.0,-8.615,0,0.398
4kflIGfjdZJW4ot2ioixTB,0.33,0.0975,135.109,0.0285,0.892,0.0,0.559,9,285040.0,-8.251,1,0.285
7rPLZ8Krm6CZIbraFUlnWZ,0.18,0.113,72.416,0.0311,0.91,0.000633,0.325,10,212040.0,-10.647,1,0.0997
3zHq9ouUJQFQRf3cm1rRLu,0.613,0.127,189.628,0.0543,0.242,0.0,0.239,5,252534.0,-6.648,0,0.292
6vBgJ1SLmpB4VMcEVy1ovL,0.833,0.106,94.99,0.347,0.491,0.0,0.698,1,184000.0,-4.868,1,0.473
6lanRgr6wXibZr8KgzXxBl,0.407,0.11,139.028,0.0267,0.309,0.000961,0.421,10,285120.0,-7.445,1,0.161
4llK75pXNWZz6KAho2Gp16,0.667,0.0987,102.002,0.0254,0.249,0.0,0.641,0,259453.0,-5.505,0,0.51
6Qyc6fS4DsZjB2mRW9DsQs,0.715,0.0942,155.925,0.0362,0.00125,7.97e-06,0.315,11,289533.0,-8.072,0,0.497
4zzzZ1UNfr75ASG1lUE9L1,0.317,0.115,111.924,0.0274,0.943,2.28e-05,0.635,9,240707.0,-10.166,0,0.117
11bD1JtSjlIgKgZG2134DZ,0.609,0.135,104.01,0.0259,0.193,7.69e-05,0.557,9,267933.0,-4.463,1,0.172
3vsNteZn6E5qBSSBO78W7b,0.547,0.0927,81.997,0.0276,0.625,1.54e-05,0.674,0,213000.0,-7.316,0,0.423
3ZMv9EzGoteNi5Qnx0KpEO,0.259,0.135,76.396,0.0481,0.837,3.11e-06,0.591,4,232427.0,-14.061,0,0.108
5NNlUMcOEOdoOIwwaWXv0k,0.715,0.0456,99.924,0.114,0.139,0.0,0.703,9,234308.0,-6.285,0,0.497
3OoZagIW3YK8vjt0ws6NOI,0.81,0.271,112.002,0.116,0.0479,4.45e-06,0.773,2,283253.0,-5.171,0,0.567
3eR23VReFzcdmS7TYCrhCe,0.533,0.0864,99.968,0.0706,0.119,0.0,0.64,0,220781.0,-6.596,1,0.515
6PJ8FF6UR8FZXfEvpHkIVN,0.439,0.127,139.979,0.0269,0.424,0.0,0.617,9,280533.0,-5.63,1,0.242
4Zxdw0Hno7YDu0IzvY76Qo,0.493,0.431,166.457,0.373,0.0331,2.04e-06,0.694,1,265366.0,-8.581,1,0.313
104buTcnP2AsxqB7U1FIZ4,0.671,0.0604,149.982,0.0706,0.0484,0.0,0.59,9,169801.0,-6.098,1,0.438
67dyMPOUsbZ9Yg06PnfAAh,0.456,0.31,130.014,0.0468,0.000668,0.0,0.804,8,225135.0,-7.44,1,0.165
3rOSwuTsUlJp0Pu0MkN8r8,0.434,0.165,150.062,0.431,0.0102,0.0219,0.833,2,204600.0,-8.795,1,0.281
3yaq0WhtGS0Y6r7vDkw4lc,0.409,0.359,130.011,0.321,0.0887,0.0281,0.863,1,172225.0,-8.55,0,0.2
7iAiOtm19uRwipMm7TH6lw,0.438,0.263,150.945,0.426,0.0145,0.0,0.852,9,278429.0,-7.673,1,0.627
5e0RPsQUTQu0A29wqD6bZR,0.414,0.125,150.008,0.119,0.423,0.0,0.816,1,230129.0,-7.953,1,0.197
7zxRMhXxJMQCeDDg0rKAVo,0.723,0.0949,154.966,0.347,0.105,0.0,0.748,0,179773.0,-6.213,1,0.35
7BzjpnOxxngXt1LZiVXhND,0.746,0.176,147.977,0.177,0.000441,2.11e-06,0.818,11,248748.0,-6.187,0,0.609
3CyICSGQGqUaFeYvMJgpnt,0.465,0.117,141.957,0.288,0.0175,1.54e-05,0.907,5,211692.0,-7.123,0,0.188
43hDboyy6vJ6z2Jx5sHnCF,0.508,0.203,166.681,0.162,0.0531,0.0,0.339,10,179609.0,-8.859,0,0.191
4lozYCMRLtEc46exlhoK2Q,0.478,0.0801,138.059,0.265,0.0418,0.00884,0.938,1,261752.0,-9.739,1,0.386
133V82vMO7TB1WYehNUMwW,0.546,0.377,75.443,0.384,0.00597,3.18e-05,0.75,6,168607.0,-6.951,0,0.438
6De0lHrwBfPfrhorm9q1Xl,0.804,0.0494,104.823,0.0677,0.0231,0.0,0.744,1,205715.0,-6.327,1,0.426
3s2rQnjOKEENte75MloNMq,0.496,0.231,126.017,0.154,0.133,0.000196,0.928,2,217173.0,-8.385,1,0.0782
572NmogOEHowA9JdNqh036,0.545,0.395,134.057,0.459,0.119,0.0,0.914,1,207754.0,-7.323,1,0.802
4Q3N4Ct4zCuIHuZ65E3BD4,0.489,0.122,171.853,0.294,0.0576,9.91e-05,0.497,11,268187.0,-7.724,0,0.231
0n2bvWvMwr0gbjcuTm92eW,0.352,0.11,70.429,0.0309,0.455,0.00333,0.322,10,278360.0,-10.986,1,0.266
0UeYCHOETPfai02uskjJ3x,0.711,0.0823,124.962,0.0457,0.0933,0.0309,0.634,11,235813.0,-6.187,1,0.451
6RUKPb4LETWmmr3iAEQktW,0.635,0.164,103.019,0.0317,0.0498,1.44e-05,0.617,11,247160.0,-6.769,0,0.446
7tr2za8SQg2CI8EDgrdtNl,0.795,0.254,104.066,0.0545,0.498,1.21e-06,0.736,1,230813.0,-3.299,0,0.511
0dA2Mk56wEzDgegdC6R17g,0.634,0.115,102.013,0.0654,0.232,0.0,0.679,5,210091.0,-5.024,0,0.498
2Ce5IyMlVRVvN997ZJjJJA,0.369,0.383,95.746,0.0741,0.0303,7.64e-06,0.415,8,251423.0,-10.044,1,0.0913
3mRcWCyteY2133a7xVMrYw,0.481,0.118,108.761,0.475,0.29,0.0,0.628,1,254370.0,-7.775,1,0.33
6kex4EBAj0WHXDKZMEJaaF,0.817,0.187,98.064,0.109,0.075,0.0,0.696,1,216409.0,-3.862,1,0.782
7nKBxz47S9SD79N086fuhn,0.823,0.111,91.048,0.0773,0.0744,0.0,0.684,9,208163.0,-3.297,0,0.647
3uMB82o0qa7erhiZBW9KQC,0.902,0.093,174.589,0.383,0.0313,0.0,0.515,6,238419.0,-4.729,0,0.628
1KqvRRQd3lfM0pAlkGPrgD,0.812,0.0553,104.891,0.118,0.00574,0.0,0.682,1,192000.0,-2.691,0,0.347
5gSed1Fd3tdse60Gc0Uuoe,0.974,0.0853,137.905,0.168,0.202,0.0,0.732,1,156961.0,-2.158,1,0.717
4Q9vx0KwTiOMaRjOZkaxst,0.459,0.0971,80.085,0.448,0.729,8.35e-06,0.697,8,255556.0,-8.498,0,0.409
5qdaaB2RYHohGB1vglLuAf,0.63,0.102,76.494,0.0985,0.0601,0.0,0.589,0,226863.0,-5.289,1,0.0486
6pRoE3RdW4w1Fjd8epVWjZ,0.538,0.0622,152.096,0.138,0.253,0.0,0.573,4,256343.0,-5.462,0,0.148
6m2LNopVJKsvBB9l7Z1rwn,0.62,0.0796,89.988,0.127,0.104,0.0,0.766,6,161593.0,-2.887,1,0.367
